#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
027|ectenia-petitions-for-those-persecuted|Petitions for the persecuted because of their faith in Christ, and our brethren that are suffering because of war.|||||||||||||||||Use these in ectenias in Liturgy, Vespers, Matins & Molebens, AND AT HOME (when used at home, they can be modified a little since, you are alone). Revise countries, and people commemorated as desired.  Also in <a href="https://www.orthodox.net//services/ectenia-petitions-for-those-persecuted.doc">WORD format</a> &amp; <a href="https://www.orthodox.net//services/ectenia-petitions-for-those-persecuted.pdf">PDF format</a><br />  ALSO IN a CARD : <a href="https://www.orthodox.net//services/ectenia-petitions-for-those-persecuted-card.doc">WORD </a> &amp; <a href="https://www.orthodox.net//services/ectenia-petitions-for-those-persecuted-card.pdf">PDF </a> |||||||||||||
028|litya-for-kolyva-or-bread-offered-to-a-saint|Litya Service                    |||||||||||||||||For Phanouropita, or any bread or Kolyva offered in honor of a Saint Other formats: FORMAT:PDF FORMAT:RTF |||||||||||||
029|canons-for-communion|The Canons (and Akathists) for Holy Communion|||||||||||||||||Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
030|order-of-preparation-for-holy-communion|The Order of Preparation for Holy Communion. |||||||||||||||||These prayers are usually said the evening before or the morning that Holy Communion is to be received.   Other formats: FORMAT:PDF |||||||||||||
031|prayers-b4-liturgy|Prayers a priest may say before serving the Divine Liturgy|||||||||||||||||From the Liturgy of St James Other FORMATs: FORMAT:PDF FORMAT:PDF |||||||||||||
032|3-prayers-from-canons|Prayers to Our Lord Jesus Christ,the theotokos and the Guardian Angel|||||||||||||||||From their supplicatory canons Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
033|moleben|The Order of the General Moleben |||||||||||||||||According to usage in the Russian Orthodox Church Other FORMATs: FORMAT:PDF FORMAT:RTF FORMAT:PDB:PalmPilot |||||||||||||
034|thanksgiving_moleben|Thanksgiving Moleben||||||||||||||||||||||||||||||
035|prokeimena-daily-vespers|Vespers Prokeimena|||||||||||||||||For Vespers outside of Great Lent Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
036|prokeimena-various|Prokeimena for various occasions|||||||||||||||||Used in Divine Liturgy Also used whenever a Gospel may be read,such as in a Moleben Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
037|symbol-es|The Symbol of Faith|||||||||||||||||English and Slavonic Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
038|6psalms|The Six Psalms|||||||||||||||||Read near the beginning of matins With rubrics Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
039|great-doxology|Great Doxology |||||||||||||||||A prayer,which is usually sung,during Matins and Great Compline. Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
040|our-father|Our Father |||||||||||||||||English and Transliterated Slavonic Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
041|resurrection-troparia-kontakia|Resurrection Troparia and Kontakia in the 8 Tones|||||||||||||||||Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
042|save-o-god|Save O God Thy People |||||||||||||||||A prayer during Litya and matins Small Card that fits inside the Sluzebnic Other FORMATs: FORMAT:PDF FORMAT:RTF FORMAT:PDF |||||||||||||
043|vespers-matins-first-hour-card-3.5|Vespers,Matins and First Hour exclamations and prayers|||||||||||||||||Small Card that fits inside the Sluzebnic Other FORMATs: FORMAT:RTF |||||||||||||
044|moleben-gospel-readings-chart|Chart of Moleben Gospel Readings (PDF FORMAT)|||||||||||||||||Other FORMATs: FORMAT:RTF |||||||||||||
045|lectionary-gospels-special|Gospel Lectionary |||||||||||||||||For various Saints and occasions Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
046|lenten-lectionary-1st-week|Lenten Lectionary for the First Week of Great Lent||||||||||||||||||||||||||||||
047|lenten-lectionary-2nd-week|Lenten Lectionary for the Second Week of Great Lent||||||||||||||||||||||||||||||
048|lenten-lectionary-3rd-week|Lenten Lectionary for the Third Week of Great Lent||||||||||||||||||||||||||||||
049|lenten-lectionary-4th-week|Lenten Lectionary for the Fourth Week of Great Lent||||||||||||||||||||||||||||||
050|lenten-lectionary-5th-week|Lenten Lectionary for the Fifth Week of Great Lent||||||||||||||||||||||||||||||
051|lenten-lectionary-6th-week|Lenten Lectionary for the Sixth Week of Great Lent||||||||||||||||||||||||||||||
052|lenten-lectionary-holy-week|Lenten Lectionary for Holy Week||||||||||||||||||||||||||||||
053|matinal-gospels-card|The Eleven Matinal Gospels (PDF format)|||||||||||||||||Other FORMATs (4 cards on a page):  FORMAT:RTF |||||||||||||
054|o-pure-virgin|Aghni Parthene   &quot;O Pure Virgin&quot; |||||||||||||||||by St. Nectarios of Aegina  Tone 5 |||||||||||||
055|katavasiae-exaltation|Katavasiae for the Exaltation of the Cross|||||||||||||||||Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
056|megalynaria-theotokos|Megalynaria of the Theotokos|||Sung after the Supplicatory Canon to her ||||||||||||||Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
057|requiem-for-nonorthodox|Requiem Service for non Orthodox|||||||||||||||||Other FORMATs: FORMAT:PDF FORMAT:RTF |||||||||||||
058|panteleimon-07-27|<b>St Panteleimon</b> - Troparion, Kontakion, Megalynarion, Magnification, Two prayers|||||||||||||||||Also in <a href="https://www.orthodox.net//services/panteleimon-07-27.doc">Word format</a> Also in <a href="https://www.orthodox.net//services/panteleimon-07-27-card.pdf">4x4 card format (PDF)</a> Also in <a href="https://www.orthodox.net//services/panteleimon-07-27-card.doc">4x4 card format (WORD)</a> Commemorated July 27 / Aug 9 |||||||||||||
059|panteleimon-07-27-moleben|<b>St Panteleimon</b> Moleben as sung every day at the Hermitage of the Holy Cross, Wayne WV|||||||||||||||||Also in <a href="https://www.orthodox.net//services/panteleimon-07-27-moleben.doc">Word format</a> Also in <a href="https://www.orthodox.net//services/panteleimon-07-27-moleben-card.pdf">4x4 card format (PDF)</a> Also in <a href="https://www.orthodox.net//services/panteleimon-07-27-moleben-card.doc">4x4 card format (WORD)</a> Commemorated July 27 / Aug 9 |||||||||||||
