#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
051|08-the-holy-martyrs-in-africa| The Holy Martyrs in Africa. ||||||||||||||||||||||||||||||
052|09-conception-by-st-anna-of-the-most-holy-mother-of-god|The Conception by St Anna of the Most Holy Mother of God.||||||||||||||||||||||||||||||
053|09-our-holy-father-stephen-the-new-light| Our Holy Father Stephen the New Light. ||||||||||||||||||||||||||||||
054|09-st-hannah-mother-of-the-prophet-samuel| St Hannah, Mother of the Prophet Samuel. ||||||||||||||||||||||||||||||
055|09-st-sophronius-archbishop-of-cyprus| St Sophronius, Archbishop of Cyprus. ||||||||||||||||||||||||||||||
056|09-the-conception-by-st-anna-of-the-most-holy-mother-of-god| The Conception by St Anna of the Most Holy Mother of God. ||||||||||||||||||||||||||||||
057|10-holy-martyr-gemellus|The Holy Martyr Gemellus.||||||||||||||||||||||||||||||
058|10-holy-martyrs-menas-hermogenes-and-eugraphus|The Holy Martyrs Menas, Hermogenes and Eugraphus.||||||||||||||||||||||||||||||
059|10-our-holy-father-thomas-of-bithynia| Our Holy Father Thomas of Bithynia. ||||||||||||||||||||||||||||||
060|10-our-holy-mother-angelina-and-st-john-the-despot|Our Holy Mother Angelina and St John the Despot.||||||||||||||||||||||||||||||
061|10-our-holy-mother-angelinast-john-the-despot| Our Holy Mother Angelina and St John the Despot. ||||||||||||||||||||||||||||||
062|10-the-holy-martyr-gemellus| The Holy Martyr Gemellus. ||||||||||||||||||||||||||||||
063|10-the-holy-martyrs-menas-hermogeneseugraphus| The Holy Martyrs Menas, Hermogenes and Eugraphus. ||||||||||||||||||||||||||||||
064|11-holy-martyr-meirax|The Holy Martyr Meirax.||||||||||||||||||||||||||||||
065|11-martyr-mirax|Holy Martyr Mirax ||||||||||||||||||||||||||||||
066|11-martyrs-akepsios-and-haifal|Holy Martyrs Akepsios and Haifal||||||||||||||||||||||||||||||
067|11-monk-daniel-the-pillar-dweller|The Monk Daniel the Pillar-Dweller ||||||||||||||||||||||||||||||
068|11-monk-nikon-the-lean|Monk Nikon the Lean||||||||||||||||||||||||||||||
069|11-our-holy-father-daniel-the-stylite| Our Holy Father Daniel the Stylite. ||||||||||||||||||||||||||||||
070|11-our-holy-father-luke-the-stylite| Our Holy Father Luke the Stylite. ||||||||||||||||||||||||||||||
071|11-our-holy-father-nikon-the-withered| Our Holy Father Nikon the Withered. ||||||||||||||||||||||||||||||
072|11-the-holy-martyr-meirax| The Holy Martyr Meirax. ||||||||||||||||||||||||||||||
073|12-hieromartyr-alexander-bishop-of-jerusalem|The Hieromartyr Alexander, Bishop of Jerusalem.||||||||||||||||||||||||||||||
074|12-hieromartyr-gavrilo-patriarch-of-serbia|The Hieromartyr Gavrilo, Patriarch of Serbia.||||||||||||||||||||||||||||||
075|12-holy-martyr-cynecius|The Holy Martyr Cynecius ||||||||||||||||||||||||||||||
076|12-holy-martyr-synesius|The Holy Martyr Synesius.||||||||||||||||||||||||||||||
077|12-holy-martyrs-eustratius-auxentius-eugene-mardarius-and-orestes|The Holy Martyrs Eustratius, Auxentius, Eugene, Mardarius and Orestes.||||||||||||||||||||||||||||||
078|12-holy-martyrs-thyrsus-leucius-and-callinicus|The Holy Martyrs Thyrsus, Leucius and Callinicus.||||||||||||||||||||||||||||||
079|12-monk-pherapont-of-monzensk|Monk Pherapont of Monzensk||||||||||||||||||||||||||||||
080|12-saint-spyridon|Saint Spyridon||||||||||||||||||||||||||||||
081|12-st-spiridon-the-wonderworker-bishop-of-tremithus| St Spiridon the Wonderworker, Bishop of Tremithus. ||||||||||||||||||||||||||||||
082|12-the-hieromartyr-alexander-bishop-of-jerusalem| The Hieromartyr Alexander, Bishop of Jerusalem. ||||||||||||||||||||||||||||||
083|12-the-holy-martyr-synesius| The Holy Martyr Synesius. ||||||||||||||||||||||||||||||
084|13-hieromartyr-gavrilo-patriarch-of-serbia|The Hieromartyr Gavrilo, Patriarch of Serbia.||||||||||||||||||||||||||||||
085|13-holy-martyr-lucy-the-virgin|The Holy Martyr Lucy the Virgin.||||||||||||||||||||||||||||||
086|13-holy-martyrs-eustratius-auxentius-eugene-mardarius-and-orestes|The Holy Martyrs Eustratius, Auxentius, Eugene, Mardarius and Orestes.||||||||||||||||||||||||||||||
087|13-the-hieromartyr-gavrilo-patriarch-of-serbia| The Hieromartyr Gavrilo, Patriarch of Serbia. ||||||||||||||||||||||||||||||
088|13-the-holy-martyr-lucy-the-virgin| The Holy Martyr Lucy the Virgin. ||||||||||||||||||||||||||||||
089|13-the-holy-martyrs-eustratius-auxentius-eugene-mardariusorestes| The Holy Martyrs Eustratius, Auxentius, Eugene, Mardarius and Orestes. ||||||||||||||||||||||||||||||
090|14-holy-martyrs-philemon-apollonius-arrian-and-others|The Holy Martyrs Philemon, Apollonius, Arrian and others.||||||||||||||||||||||||||||||
091|14-holy-martyrs-thyrsus-leucius-and-callinicus|The Holy Martyrs Thyrsus, Leucius and Callinicus.||||||||||||||||||||||||||||||
092|14-the-holy-martyrs-philemon-apollonius-arrianothers| The Holy Martyrs Philemon, Apollonius, Arrian and others. ||||||||||||||||||||||||||||||
093|14-the-holy-martyrs-thyrsus-leuciuscallinicus| The Holy Martyrs Thyrsus, Leucius and Callinicus. ||||||||||||||||||||||||||||||
094|15-hieromartyr-eleutherius|The Hieromartyr Eleutherius.||||||||||||||||||||||||||||||
095|15-our-holy-father-pardus-the-solitary| Our Holy Father Pardus the Solitary. ||||||||||||||||||||||||||||||
