#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
013|prison-ministry-letters_2015-10-26+confession-before-baptism|Prison Ministry (Word DOC format)|||||||||||||||||Confession Before Baptism 2015-10-26 |||||||||||||
014|prison-ministry-letters_2015-11-07+baptism+except-a-man-be-born-of-water-and-of-the-spirit|Prison Ministry (HTML format)|||||||||||||||||Baptism Except A Man Be Born Of Water And Of The Spirit 2015-11-07 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2015-12-18+prayer-for-others+prayer-for-the-whole-world.pdf Prison Ministry (Adobe PDF format) Prayer For Others Prayer For The Whole World 2015-12-18 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-01-21+prayer-during-liturgy+theophany-saint-seraphim.doc Prison Ministry (Word DOC format) Prayer During Liturgy Theophany Saint Seraphim 2016-01-21 |||||||||||||
015|prison-ministry-letters_2016-01-29+3-letters-from-prisoners-about-how-orthodoxy-has-influenced-them|Prison Ministry (HTML format)|||||||||||||||||3 Letters From Prisoners About How Orthodoxy Has Influenced Them 2016-01-29 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-02-04+anger-prayer-and-dynamite.html Prison Ministry (HTML format) Anger Prayer And Dynamite 2016-02-04 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-03-03+purpose-of-great-lent+prayer-of-st-ephrem-explained-presanctified-liturgy.doc Prison Ministry (Word DOC format) Purpose Of Great Lent Prayer Of St Ephrem Explained Presanctified Liturgy 2016-03-03 |||||||||||||
016|prison-ministry-letters_2016-04-04+what-is-a-catechumen+the-symbol-of-faith|Prison Ministry (HTML format)|||Mary Of Egypt Shows Us How To Repent||||||||||||||What Is A Catechumen The Symbol Of Faith 2016-04-04 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-04-08+how-to-fight-bad-thoughts.html Prison Ministry (HTML format) How To Fight Bad Thoughts 2016-04-08 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-04-18+coarseness-of-life-the-unhappiness-of-prison-and-prayer+mary-of-egypt-shows-us-how-to-repent.html Prison Ministry (HTML format) Coarseness Of Life The Unhappiness Of Prison And Prayer 2016-04-18 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-04-23+depression-in-prison-life-is-how-you-think+pascha.doc Prison Ministry (Word DOC format) Depression In Prison Life Is How You Think Pascha 2016-04-23 |||||||||||||
017|prison-ministry-letters_2016-05-09+antipascha-christ-is-risen+catechetical-letters|Prison Ministry (Word DOC format)|||||||||||||||||Antipascha Christ Is Risen Catechetical Letters 2016-05-09 |||||||||||||
018|prison-ministry-letters_2016-05-12+parable-laborers-in-the-vineyard-and-two-sons+no-regrets-in-paradise-catechetical-letter-1|Prison Ministry (Word DOC format)|||||||||||||||||Parable Laborers In The Vineyard And Two Sons No Regrets In Paradise Catechetical Letter 1 2016-05-12 |||||||||||||
019|prison-ministry-letters_2016-05-12+parables-laboeres-in-the-vineyard+parable-two-sons|Prison Ministry (Word DOC format)|||||||||||||||||Parables Laboeres In The Vineyard Parable Two Sons 2016-05-12 |||||||||||||
020|prison-ministry-letters_2016-05-12+why-omit-o-heavenly-king-ministry-at-pascha-ministry-of-holy-spirit+symbol-of-faith-introduction|Prison Ministry (Word DOC format)|||||||||||||||||Why Omit O Heavenly King Ministry At Pascha Ministry Of Holy Spirit Symbol Of Faith Introduction 2016-05-12 |||||||||||||
021|prison-ministry-letters_2016-08-05+archangel-michael-7-archangels-angelic-ranks-about-angels-prayers-to-michael-and-angels-miracle-at-chonae|Prison Ministry (Adobe PDF format)|||||||||||||||||Archangel Michael 7 Archangels Angelic Ranks About Angels Prayers To Michael And Angels Miracle At Chonae 2016-08-05 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-08-19+abandonment-parable-of-the-good-samaritan-transfiguration-sermon-transfiguration-questions.pdf Prison Ministry (Adobe PDF format) Abandonment Parable Of The Good Samaritan Transfiguration Sermon Transfiguration Questions 2016-08-19 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-09-06+what-to-do-when-we-feel-separated.pdf Prison Ministry (Adobe PDF format) What To Do When We Feel Separated 2016-09-06 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-09-29+homosexuality-in-context.html Prison Ministry (HTML format) Homosexuality In Context 2016-09-29 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-10-17+why-does-god-allow-misery+prayer-and-comfort.html Prison Ministry (HTML format) Why Does God Allow Misery Prayer And Comfort 2016-10-17 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-11-14+addiction-philosophy-papal-infallibility.pdf Prison Ministry (Adobe PDF format) Addiction Philosophy Papal Infallibility 2016-11-14 https://www.orthodox.net//prison-ministry/prison-ministry-letters_2016-11-14+confession+compunction.doc Prison Ministry (Word DOC format) Confession Compunction 2016-11-14 |||||||||||||
022|prison-ministry-letters_2016-11-27+thinking-again|Prison Ministry (Word DOC format)|||||||||||||||||Thinking Again 2016-11-27 |||||||||||||
