#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
057|11-our-holy-father-theodosius-the-great|Our Holy Father Theodosius the Great. ||||||||||||||||||||||||||||||
058|11-venerable-theodosius-the-great-|VENERABLE THEODOSIUS THE GREAT ||||||||||||||||||||||||||||||
059|12-our-holy-mother-theodora|Our Holy Mother Theodora ||||||||||||||||||||||||||||||
060|12-the-feast-of-the-icon-of-our-lady-nursing-the-christ-child-|THE FEAST OF THE ICON OF OUR LADY NURSING THE CHRIST CHILD ||||||||||||||||||||||||||||||
061|12-the-holy-female-martyr-tatiana|THE HOLY FEMALE MARTYR TATIANA||||||||||||||||||||||||||||||
062|12-the-holy-martyr-peter-apselamus|The Holy Martyr Peter Apselamus. ||||||||||||||||||||||||||||||
063|12-the-holy-martyr-tatiana-of-rome|The Holy Martyr Tatiana of Rome. ||||||||||||||||||||||||||||||
064|12-the-venerable-mother-theodora|THE VENERABLE MOTHER THEODORA||||||||||||||||||||||||||||||
065|13-our-holy-father-maximus-of-kapsokalyvia|Our Holy Father Maximus of Kapsokalyvia. ||||||||||||||||||||||||||||||
066|13-our-holy-fathers-the-martyrs-of-sinairaithu|Our Holy Fathers, the Martyrs of Sinai and Raithu. ||||||||||||||||||||||||||||||
067|13-saint-james|SAINT JAMES OF NISIBIS||||||||||||||||||||||||||||||
068|13-st-hilary-bishop-of-poitiers|St Hilary, Bishop of Poitiers. ||||||||||||||||||||||||||||||
069|13-st-james-bishop-of-nisibis|St James, Bishop of Nisibis. ||||||||||||||||||||||||||||||
070|13-st-nina-the-enlightener-of-georgia|St Nina, the Enlightener of Georgia. ||||||||||||||||||||||||||||||
