#made from index.txt file
#1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24
#num|file|title|subtitle|subtitle2|year|cat|catnum|subcat|subcatnum|scripture|parable|miracle|txt|mp3|wma|rm|link|comment|synopsis|audiofirst|tooltip|indextitle|note|tag1|tag2|tag3|tag4|tag5|tag6|tag7|tag8|tag9
#1:num|2:file|3:title|4:subtitle|5:subtitle2|6:year|7:cat|8:catnum|9:subcat|10:subcatnum|11:scripture|12:parable|13:miracle|14:txt|15:mp3|16:wma|17:rm|18:link|19:comment|20:synopsis|21:audiofirst|22:tooltip|23:indextitle|24:note|25:tag1|26:tag2|27:tag3|28:tag4|29:tag5|30:tag6|31:tag7|32:tag8|33:tag9
067|john-archbishop-and-hieromartyr-of-riga-01-of-03|John Archbishop And Hieromartyr Of Riga||||||||||||||||||||||||||||||
068|john-bishop-and-hieromartyr-of-pechersk|John, Bishop And Hieromartyr Of Pechersk||||||||||||||||||||||||||||||
069|john-hieroconfessor-of-yelevo|John Hieroconfessor Of Yelevo||||||||||||||||||||||||||||||
070|jonah-atamansky-hieroconfessor-of-odessa|Jonah (Atamansky) Hieroconfessor Of Odessa||||||||||||||||||||||||||||||
071|joseph-new-martyr-of-euboea-greece|Joseph, New-Martyr Of Euboea, Greece||||||||||||||||||||||||||||||
072|kazan-diocese-hieromartyrs-martyrs-and-confessors|Hieromartyrs, Martyrs And Confessors Of Kazan Diocese||||||||||||||||||||||||||||||
073|kiev-province-hieromartyrs-martyrs-and-confessors|Hieromartyrs Of Kiev Province||||||||||||||||||||||||||||||
074|kostroma-region-martyrs|Martyrs Of Kostroma Region||||||||||||||||||||||||||||||
075|kursk-kharkov-poltava-and-belgorod-holy-confessors|Kursk, Kharkov, Poltava And Belgorod Holy Confessors ||||||||||||||||||||||||||||||
076|kursk-kharkov-poltava-and-belgorod-holy-martyrs|Kursk, Kharkov, Poltava And Belgorod Holy Martyrs||||||||||||||||||||||||||||||
077|laurence-hieromartyr-of-balakhna-and-those-with-him|Hieromartyr Laurence Of Balakhna And Those With Him||||||||||||||||||||||||||||||
078|leontius-hieromartyr-of-tsarevo|Hieromartyr Leontius Of Tsarevo||||||||||||||||||||||||||||||
079|lev-martyr-of-saratov|Lev, Martyr Of Saratov||||||||||||||||||||||||||||||
080|macarius-archbishop-and-hieromartyr-of-dnepropetrovsk-and-those-with-him|Macarius, Archbishop And Hieromartyr Of Dnepropetrovsk And Those With Him||||||||||||||||||||||||||||||
081|macarius-bishop-and-hieromartyr-of-orel|Macarius, Bishop And Hieromartyr Of Orel||||||||||||||||||||||||||||||
